48;0;3337.00;10.00;1425.00;0.00;0.44
49;0;3131.00;10.00;1569.00;0.00;0.52
50;0;3084.00;10.00;1429.00;0.00;0.44
51;0;3287.00;9.70;171.00;0.00;0.40
52;0;3013.00;15.45;1172.00;0.00;0.48
53;0;2864.00;16.82;1959.00;0.00;0.84
54;0;3693.00;10.10;148.00;0.00;0.52
55;0;3512.00;10.50;511.00;0.00;0.52
56;0;2600.00;10.00;1388.00;0.00;0.40
57;0;3603.00;10.50;590.00;0.00;0.56
58;0;3381.00;10.00;1720.00;0.00;0.28
59;0;3518.00;10.00;1002.00;0.00;0.16
60;0;3621.00;10.00;1582.00;0.00;0.40
61;0;2221.00;10.00;754.00;0.00;0.44
62;0;2811.00;10.00;1689.00;0.00;0.36
63;0;3451.00;18.05;1890.00;0.00;0.72
64;0;2123.00;11.80;1721.00;0.00;0.56
65;0;3519.00;9.85;954.00;0.00;0.24
66;0;1758.00;11.60;1752.00;0.00;0.72
67;0;4329.00;12.20;1716.00;0.00;0.20
68;0;3858.00;10.00;1685.00;0.00;0.32
69;0;3065.00;10.00;286.00;0.00;0.40
70;0;2551.00;10.10;1416.00;0.00;0.36
71;0;3456.00;10.00;1753.00;0.00;0.52
72;0;1643.00;11.80;1653.00;0.00;0.52
73;0;3150.00;10.85;552.00;0.00;0.44
74;0;3396.00;10.00;263.00;0.00;0.48
75;0;3684.00;10.40;1813.00;0.00;0.32
76;0;3178.00;10.50;1123.00;0.00;0.32
77;0;3349.00;9.95;946.00;0.00;0.24
78;0;3041.00;10.00;1490.00;0.00;0.44
79;0;2263.00;10.50;1612.00;0.00;0.44
80;0;3742.00;10.00;245.00;0.00;0.36
81;0;3287.00;9.70;200.00;0.00;0.64
82;0;3239.00;10.55;1073.00;0.00;0.32
83;0;3204.00;9.70;116.00;0.00;0.48
84;0;2225.00;10.10;1662.00;0.00;0.48
85;0;3653.00;10.70;1363.00;0.00;0.48
86;0;2331.00;10.20;786.00;0.00;0.48
87;0;1950.00;11.20;1590.00;0.00;0.56
88;0;3161.00;15.62;625.00;0.00;0.52
89;0;1316.00;15.10;1796.00;0.00;0.60
90;0;3607.00;10.15;1530.00;0.00;0.44
91;0;2109.00;10.10;494.00;0.00;0.40
92;0;2611.00;10.00;1965.00;0.00;0.68
93;0;1924.00;16.30;1806.00;0.00;0.92
94;0;2353.00;15.17;1428.00;0.00;0.52
95;0;3280.00;10.00;1386.00;0.00;0.40
96;0;3163.00;10.50;916.00;0.00;0.28
97;0;3528.00;10.00;985.00;0.00;0.20
98;0;1607.00;12.80;1408.00;0.00;0.44
99;0;1363.00;10.00;1634.00;0.00;0.60
100;0;1227.00;11.50;2031.00;0.00;0.08
101;0;1910.00;14.20;1841.00;0.00;0.92
102;0;3747.00;15.80;1988.00;0.00;0.40
103;0;3034.00;10.10;1693.00;0.00;0.44
104;0;3689.00;10.60;1327.00;0.00;0.44
105;0;2770.00;10.20;1139.00;0.00;0.44
106;0;1707.00;11.25;1728.00;0.00;0.80
107;0;3804.00;14.02;2000.00;0.00;0.36
108;0;3413.00;10.00;1764.00;0.00;0.44
109;0;2974.00;10.07;542.00;0.00;0.28
110;0;2520.00;10.70;480.00;0.00;0.52
111;0;3677.00;10.90;1358.00;0.00;0.40
112;0;3985.00;10.30;1354.00;0.00;0.40
113;0;3329.00;10.67;1210.00;0.00;0.40
114;0;2480.00;10.25;561.00;0.00;0.52
115;0;3453.00;16.27;1467.00;0.00;0.44
116;0;3780.00;10.10;1689.00;0.00;0.40
117;0;1291.00;10.00;1502.00;0.00;0.48
118;0;3644.00;10.37;1434.00;0.00;0.44
119;0;3539.00;11.80;1841.00;0.00;0.72
120;0;1794.00;19.30;1933.00;0.00;0.92
121;0;2106.00;12.50;1741.00;0.00;0.52
122;0;2432.00;10.00;1890.00;0.00;0.52
123;0;3753.00;10.00;1118.00;0.00;0.32
124;0;2785.00;10.20;1391.00;0.00;0.44
125;0;2948.00;16.72;640.00;0.00;0.32
126;0;4073.00;10.00;1720.00;0.00;0.28
127;0;2315.00;11.15;458.00;0.00;0.48
128;0;2066.00;11.60;1698.00;0.00;0.40
129;0;3605.00;10.00;1778.00;0.00;0.48
130;0;2769.00;10.00;1432.00;0.00;0.48
131;0;2550.00;10.70;1638.00;0.00;0.44
132;0;3081.00;10.00;1138.00;0.00;0.24
133;0;3889.00;10.00;1204.00;0.00;0.24
134;0;1665.00;9.90;1491.00;0.00;0.28
135;0;2726.00;10.50;677.00;0.00;0.44
136;0;3400.00;10.40;836.00;0.00;0.28
137;0;2727.00;10.10;1018.00;0.00;0.48
138;0;2389.00;9.75;1217.00;0.00;0.28
139;0;1969.00;10.50;1549.00;0.00;0.40
140;0;3247.00;10.17;1733.00;0.00;0.52
141;0;3583.00;10.90;577.00;0.00;0.44
142;0;1498.00;15.00;2023.00;0.00;0.80
143;0;3456.00;13.37;682.00;0.00;0.52
144;0;3319.00;11.00;426.00;0.00;0.48
145;0;3326.00;10.70;837.00;0.00;0.36
146;0;2731.00;10.10;1857.00;0.00;0.52
147;0;3132.00;10.10;1407.00;0.00;0.48
148;0;2943.00;10.10;1562.00;0.00;0.60
149;0;2613.00;10.00;845.00;0.00;0.68
150;0;3808.00;10.00;1737.00;0.00;0.28
151;0;1633.00;11.45;1510.00;0.00;0.56
152;0;2255.00;10.80;1520.00;0.00;0.48
153;0;3698.00;11.10;1834.00;0.00;0.24
154;0;3522.00;10.00;1645.00;0.00;0.56
155;0;3365.00;10.00;1755.00;0.00;0.32
156;0;1284.00;13.20;1933.00;0.00;0.76
157;0;2634.00;10.10;1515.00;0.00;0.40
158;0;2890.00;10.10;1660.00;0.00;0.52
159;0;2508.00;10.00;825.00;0.00;0.56
160;0;3163.00;10.40;463.00;0.00;0.48
161;0;3659.00;10.30;670.00;0.00;0.40
162;0;1816.00;16.00;1867.00;0.00;0.76
163;0;3152.00;10.70;276.00;0.00;0.64
164;0;3183.00;10.00;1081.00;0.00;0.40
165;0;2524.00;10.10;1328.00;0.00;0.48
166;0;2694.00;10.00;865.00;0.00;0.52
167;0;3384.00;10.10;1492.00;0.00;0.40
168;0;3293.00;20.02;1944.00;0.00;0.76
169;0;3872.00;13.85;2004.00;0.00;0.36
170;0;2634.00;10.10;417.00;0.00;0.44
171;0;2786.00;10.05;1729.00;0.00;0.56
172;0;2407.00;13.00;1375.00;0.00;0.48
173;0;3141.00;13.85;659.00;0.00;0.52
174;0;2014.00;10.25;1546.00;0.00;0.48
175;0;3019.00;10.40;826.00;0.00;0.36
176;0;2659.00;10.30;1792.00;0.00;0.48
177;0;3085.00;10.00;949.00;0.00;0.32
178;0;1570.00;11.10;1538.00;0.00;0.56
179;0;3287.00;10.00;1726.00;0.00;0.32
180;0;3566.00;16.90;1967.00;0.00;0.76
181;0;2300.00;10.00;1821.00;0.00;0.56
182;0;3198.00;9.70;100.00;0.00;0.48
183;0;2749.00;10.05;1260.00;0.00;0.40
184;0;3118.00;11.70;833.00;0.00;0.32
185;0;3074.00;10.85;756.00;0.00;0.48
186;0;3258.00;10.00;1038.00;0.00;0.32
187;0;2360.00;10.00;551.00;0.00;0.52
188;0;3336.00;10.70;416.00;0.00;0.44
189;0;1343.00;14.70;1963.00;0.00;0.92
190;0;3936.00;10.00;1254.00;0.00;0.32
191;0;1864.00;13.20;1927.00;0.00;0.76
192;0;3051.00;9.80;253.00;0.00;0.48
193;0;3316.00;9.70;175.00;0.00;0.44
194;0;1494.00;12.10;1720.00;0.00;0.68
195;0;3020.00;10.25;1353.00;0.00;0.48
196;0;3444.00;13.40;1589.00;0.00;0.36
197;0;2990.00;10.00;1788.00;0.00;0.56
198;0;2828.00;10.00;1278.00;0.00;0.40
199;0;3091.00;11.82;823.00;0.00;0.32
200;0;2484.00;11.10;1523.00;0.00;0.48
201;0;2217.00;10.00;1276.00;0.00;0.48
202;0;2696.00;12.55;1193.00;0.00;0.44
203;0;2173.00;9.70;438.00;0.00;0.40
204;0;2240.00;10.00;1308.00;0.00;0.40
205;0;3424.00;18.07;1171.00;0.00;0.28
206;0;2416.00;11.25;1308.00;0.00;0.52
207;0;3558.00;11.70;637.00;0.00;0.52
208;0;1887.00;18.22;1761.00;0.00;0.84
209;0;3175.00;10.52;1211.00;0.00;0.40
210;0;2533.00;10.80;759.00;0.00;0.36
211;0;3913.00;11.45;1303.00;0.00;0.36
212;0;3178.00;13.67;1882.00;0.00;0.84
213;0;2246.00;10.05;458.00;0.00;0.56
214;0;2872.00;10.10;1335.00;0.00;0.40
215;0;3396.00;12.40;557.00;0.00;0.44
216;0;3513.00;10.70;383.00;0.00;0.48
217;0;2945.00;11.25;572.00;0.00;0.28
218;0;2426.00;13.62;433.00;0.00;0.48
219;0;1554.00;13.30;1769.00;0.00;0.96
220;0;2989.00;10.00;465.00;0.00;0.40
221;0;3190.00;10.50;397.00;0.00;0.56
222;0;2458.00;10.00;696.00;0.00;0.52
223;0;3926.00;9.80;1191.00;0.00;0.24
224;0;3122.00;10.20;1427.00;0.00;0.48
225;0;1573.00;13.20;1628.00;0.00;0.68
226;0;3731.00;10.10;1696.00;0.00;0.40
227;0;1488.00;12.50;1752.00;0.00;0.84
228;0;2321.00;11.50;1447.00;0.00;0.48
229;0;2887.00;10.12;736.00;0.00;0.28
230;0;2751.00;10.00;1119.00;0.00;0.44
231;0;2171.00;10.00;1371.00;0.00;0.48
232;0;3391.00;9.70;179.00;0.00;0.36
233;0;2366.00;10.00;1815.00;0.00;0.56
234;0;3116.00;10.10;1506.00;0.00;0.52
235;0;3282.00;10.70;815.00;0.00;0.24
236;0;2783.00;10.40;621.00;0.00;0.40
237;0;1156.00;11.05;2015.00;0.00;0.52
238;0;2783.00;11.40;450.00;0.00;0.44
239;0;3278.00;18.25;1913.00;0.00;0.80
240;0;2699.00;10.30;1364.00;0.00;0.32
241;0;2735.00;11.25;1243.00;0.00;0.44
242;0;1331.00;10.30;1662.00;0.00;0.64
243;0;3205.00;13.85;1185.00;0.00;0.36
244;0;3270.00;11.05;1837.00;0.00;0.56
245;0;3162.00;10.40;1466.00;0.00;0.44
246;0;2230.00;10.00;1244.00;0.00;0.40
247;0;3228.00;12.25;1508.00;0.00;0.44
248;0;3232.00;11.10;443.00;0.00;0.52
249;0;3550.00;10.20;1253.00;0.00;0.40
250;0;2672.00;10.00;837.00;0.00;0.52
251;0;3336.00;10.50;810.00;0.00;0.28
252;0;3585.00;10.00;1266.00;0.00;0.32
253;0;2830.00;10.00;1804.00;0.00;0.52
254;0;2505.00;10.00;730.00;0.00;0.56
255;0;3153.00;10.00;1058.00;0.00;0.32
256;0;3163.00;12.67;819.00;0.00;0.32
257;0;2018.00;17.20;1774.00;0.00;0.68
258;0;3372.00;14.15;710.00;0.00;0.52
259;0;2990.00;10.05;534.00;0.00;0.36
260;0;2765.00;10.00;1259.00;0.00;0.36
261;0;3260.00;12.70;600.00;0.00;0.48
262;0;1395.00;9.70;1614.00;0.00;0.52
263;0;2336.00;11.70;455.00;0.00;0.48
264;0;2758.00;10.10;1759.00;0.00;0.48
265;0;1265.00;11.80;1900.00;0.00;0.56
266;0;3833.00;10.50;1826.00;0.00;0.32
267;0;1144.00;10.80;1744.00;0.00;0.48
268;0;3954.00;10.90;1536.00;0.00;0.44
269;0;3173.00;10.10;1679.00;0.00;0.56
270;0;2868.00;10.00;984.00;0.00;0.12
271;0;2873.00;10.10;532.00;0.00;0.32
272;0;3256.00;10.70;1583.00;0.00;0.44
273;0;3665.00;10.30;498.00;0.00;0.56
274;0;2221.00;10.50;1801.00;0.00;0.56
275;0;3513.00;10.00;1335.00;0.00;0.32
276;0;3117.00;10.05;244.00;0.00;0.56
277;0;2906.00;10.00;1286.00;0.00;0.36
278;0;2830.00;10.10;1622.00;0.00;0.44
279;0;3631.00;10.30;422.00;0.00;0.48
280;0;3206.00;10.00;992.00;0.00;0.32
281;0;1932.00;10.90;2000.00;0.00;0.68
282;0;2497.00;10.20;707.00;0.00;0.56
283;0;2658.00;10.10;464.00;0.00;0.40
284;0;2836.00;10.25;1212.00;0.00;0.40
285;0;3471.00;10.00;1011.00;0.00;0.24
286;0;2856.00;10.00;1445.00;0.00;0.52
287;0;2568.00;11.60;1594.00;0.00;0.40
288;0;1164.00;10.95;2031.00;0.00;0.08
289;0;1779.00;10.30;1660.00;0.00;0.44
290;0;3895.00;10.00;1603.00;0.00;0.24
291;0;3211.00;16.40;587.00;0.00;0.48
292;0;3438.00;9.70;232.00;0.00;0.44
293;0;3161.00;10.20;1283.00;0.00;0.48
294;0;3570.00;10.70;679.00;0.00;0.44
295;0;3501.00;10.15;430.00;0.00;0.44
296;0;3057.00;23.25;1957.00;0.00;0.84
297;0;4033.00;10.95;1694.00;0.00;0.36
298;0;1544.00;11.25;1628.00;0.00;0.60
299;0;3450.00;15.05;1540.00;0.00;0.36
300;0;2634.00;10.90;1068.00;0.00;0.40
301;0;3398.00;10.10;301.00;0.00;0.44
302;0;3928.00;10.00;1810.00;0.00;0.36
303;0;2089.00;9.70;715.00;0.00;0.44
304;0;2235.00;10.00;1684.00;0.00;0.48
305;0;2009.00;13.50;1836.00;0.00;0.76
306;0;3052.00;10.25;1303.00;0.00;0.44
307;0;2119.00;10.10;601.00;0.00;0.36
308;0;2678.00;10.00;1889.00;0.00;0.56
309;0;2318.00;10.20;654.00;0.00;0.56
310;0;3199.00;15.57;688.00;0.00;0.44
311;0;3595.00;10.20;1676.00;0.00;0.40
312;0;2325.00;10.30;706.00;0.00;0.44
313;0;3146.00;10.20;1686.00;0.00;0.48
314;0;2572.00;10.20;1490.00;0.00;0.48
315;0;3611.00;9.72;1002.00;0.00;0.24
316;0;3202.00;10.55;1204.00;0.00;0.36
317;0;2432.00;11.20;1455.00;0.00;0.48
318;0;2827.00;10.00;1029.00;0.00;0.48
319;0;3861.00;10.00;1549.00;0.00;0.36
320;0;2998.00;10.10;1745.00;0.00;0.40
321;0;2692.00;10.10;1726.00;0.00;0.44
322;0;3541.00;10.00;1309.00;0.00;0.40
323;0;3323.00;12.82;1184.00;0.00;0.40
324;0;2692.00;10.40;545.00;0.00;0.40
325;0;3570.00;10.00;1157.00;0.00;0.32
326;0;3348.00;10.00;1272.00;0.00;0.48
327;0;3425.00;10.45;1803.00;0.00;0.56
328;0;3702.00;10.70;1297.00;0.00;0.44
329;0;3693.00;10.30;675.00;0.00;0.40
330;0;2476.00;10.40;1445.00;0.00;0.44
331;0;2528.00;10.50;1090.00;0.00;0.48
332;0;2851.00;10.00;1808.00;0.00;0.48
333;0;2481.00;10.00;799.00;0.00;0.48
334;0;2154.00;10.20;1508.00;0.00;0.44
335;0;2424.00;10.00;838.00;0.00;0.56
336;0;3298.00;12.52;2038.00;0.00;0.44
337;0;3514.00;10.00;1686.00;0.00;0.48
338;0;3221.00;10.00;1692.00;0.00;0.52
339;0;3485.00;9.70;317.00;0.00;0.48
340;0;2923.00;10.30;788.00;0.00;0.32
341;0;3937.00;10.40;1552.00;0.00;0.32
342;0;2334.00;11.90;1544.00;0.00;0.44
343;0;1669.00;16.60;1946.00;0.00;0.96
344;0;1906.00;14.20;1881.00;0.00;0.84
345;0;1191.00;13.00;1959.00;0.00;0.84
346;0;2368.00;10.00;1839.00;0.00;0.52
347;0;3477.00;10.30;749.00;0.00;0.44
348;0;2988.00;11.40;1203.00;0.00;0.48
349;0;2141.00;9.90;1538.00;0.00;0.36
350;0;1476.00;10.90;1697.00;0.00;0.64
351;0;3421.00;9.70;272.00;0.00;0.56
352;0;2138.00;9.70;1432.00;0.00;0.48
353;0;2729.00;10.30;1596.00;0.00;0.48
354;0;2092.00;12.90;1834.00;0.00;0.56
355;0;3294.00;11.60;1846.00;0.00;0.56
356;0;2379.00;10.50;1593.00;0.00;0.52
357;0;4105.00;10.00;1800.00;0.00;0.36
358;0;3000.00;10.50;771.00;0.00;0.44
359;0;2306.00;11.47;1311.00;0.00;0.48
360;0;3490.00;10.10;789.00;0.00;0.40
361;0;3888.00;14.00;2022.00;0.00;0.64
362;0;3751.00;10.02;1887.00;0.00;0.36
363;0;2758.00;14.15;1982.00;0.00;0.68
364;0;3073.00;10.00;890.00;0.00;0.36
365;0;2961.00;10.15;870.00;0.00;0.28
366;0;3143.00;10.40;1132.00;0.00;0.24
367;0;2652.00;10.50;1077.00;0.00;0.36
368;0;3023.00;10.20;1711.00;0.00;0.52
369;0;3941.00;10.00;1604.00;0.00;0.40
370;0;2454.00;11.22;1546.00;0.00;0.48
371;0;3512.00;13.75;1549.00;0.00;0.32
372;0;3122.00;10.00;1055.00;0.00;0.36
373;0;2066.00;13.70;1815.00;0.00;0.72
374;0;2566.00;10.00;1862.00;0.00;0.56
375;0;2184.00;16.85;605.00;0.00;0.32
376;0;3305.00;10.80;835.00;0.00;0.32
377;0;3353.00;11.20;1821.00;0.00;0.64
378;0;2964.00;10.00;1447.00;0.00;0.48
379;0;1864.00;15.70;1742.00;0.00;0.84
380;0;3110.00;10.00;1111.00;0.00;0.32
381;0;3541.00;10.15;1089.00;0.00;0.32
382;0;2842.00;10.00;760.00;0.00;0.32
383;0;2526.00;10.00;364.00;0.00;0.52
384;0;4256.00;9.75;2002.00;0.00;0.40
385;0;2193.00;10.10;1586.00;0.00;0.32
386;0;3118.00;10.10;1615.00;0.00;0.52
387;0;2727.00;10.00;1459.00;0.00;0.48
388;0;2454.00;10.00;677.00;0.00;0.44
389;0;1924.00;10.50;1553.00;0.00;0.52
390;0;3675.00;10.20;1627.00;0.00;0.24
391;0;2347.00;10.20;1708.00;0.00;0.56
392;0;1161.00;10.10;2046.00;0.00;0.08
393;0;1185.00;11.20;2032.00;0.00;0.08
394;0;3671.00;9.75;571.00;0.00;0.44
395;0;3609.00;10.00;1420.00;0.00;0.36
396;0;1562.00;20.40;1879.00;0.00;1.00
397;0;3764.00;10.00;1185.00;0.00;0.12
398;0;1677.00;14.60;1807.00;0.00;0.84
399;0;1243.00;15.05;1988.00;0.00;0.84
400;0;2867.00;10.15;1832.00;0.00;0.60
401;0;2586.00;11.92;1275.00;0.00;0.40
402;0;3938.00;11.80;1322.00;0.00;0.36
403;0;3172.00;9.80;148.00;0.00;0.48
404;0;3348.00;15.80;709.00;0.00;0.56
405;0;3300.00;11.00;365.00;0.00;0.44
406;0;3100.00;10.00;947.00;0.00;0.36
407;0;3469.00;9.70;218.00;0.00;0.52
408;0;2740.00;15.85;2031.00;0.00;0.64
409;0;3310.00;10.40;1456.00;0.00;0.44
410;0;1639.00;14.30;1971.00;0.00;0.88
411;0;2467.00;10.00;1142.00;0.00;0.44
412;0;1897.00;12.60;1922.00;0.00;0.72
413;0;2974.00;13.75;663.00;0.00;0.44
414;0;3921.00;10.90;1645.00;0.00;0.32
415;0;1621.00;11.00;1557.00;0.00;0.48
416;0;3456.00;10.00;1726.00;0.00;0.48
417;0;2542.00;10.20;954.00;0.00;0.28
418;0;2072.00;10.00;2004.00;0.00;0.72
419;0;2430.00;10.00;582.00;0.00;0.48
420;0;2474.00;10.75;1350.00;0.00;0.36
421;0;1417.00;10.00;1676.00;0.00;0.48
422;0;1200.00;11.70;1727.00;0.00;0.52
423;0;3354.00;10.77;615.00;0.00;0.56
424;0;2756.00;10.10;726.00;0.00;0.56
425;0;2365.00;11.47;1494.00;0.00;0.52
426;0;3503.00;14.90;629.00;0.00;0.40
427;0;3020.00;19.60;1943.00;0.00;0.84
428;0;2588.00;10.30;520.00;0.00;0.52
429;0;1723.00;9.70;1606.00;0.00;0.32
430;0;3520.00;14.65;1968.00;0.00;0.64
431;0;2859.00;12.15;622.00;0.00;0.36
432;0;1546.00;10.30;1277.00;0.00;0.44
433;0;3911.00;11.70;1968.00;0.00;0.36
434;0;3147.00;10.40;493.00;0.00;0.44
435;0;2378.00;10.10;1707.00;0.00;0.48
436;0;2992.00;10.90;1305.00;0.00;0.44
437;0;2555.00;10.00;645.00;0.00;0.52
438;0;1251.00;13.05;1804.00;0.00;0.56
439;0;1397.00;9.70;1574.00;0.00;0.44
440;0;1114.00;10.25;2015.00;0.00;0.36
441;0;3114.00;11.70;1843.00;0.00;0.68
442;0;3709.00;11.82;1864.00;0.00;0.36
443;0;3243.00;12.02;712.00;0.00;0.36
444;0;2628.00;11.50;2034.00;0.00;0.60
445;0;1242.00;12.22;2031.00;0.00;0.08
446;0;3467.00;10.00;446.00;0.00;0.56
447;0;3782.00;10.80;1861.00;0.00;0.32
448;0;3788.00;10.10;1441.00;0.00;0.32
449;0;2421.00;9.95;300.00;0.00;0.36
450;0;3624.00;10.00;1096.00;0.00;0.32
451;0;2298.00;12.52;1487.00;0.00;0.48
452;0;2367.00;11.10;383.00;0.00;0.40
453;0;3920.00;10.40;1548.00;0.00;0.36
454;0;2507.00;10.50;537.00;0.00;0.56
455;0;2436.00;10.00;612.00;0.00;0.60
456;0;3160.00;19.90;1962.00;0.00;0.76
457;0;2239.00;10.30;1632.00;0.00;0.40
458;0;3109.00;11.20;1816.00;0.00;0.60
459;0;2732.00;11.30;1052.00;0.00;0.48
460;0;2680.00;10.30;1916.00;0.00;0.64
461;0;3450.00;9.70;357.00;0.00;0.36
462;0;3458.00;10.00;1668.00;0.00;0.56
463;0;3063.00;12.87;683.00;0.00;0.48
464;0;3305.00;11.00;732.00;0.00;0.28
465;0;3054.00;10.55;817.00;0.00;0.32
466;0;3240.00;10.90;847.00;0.00;0.28
467;0;1145.00;9.82;1516.00;0.00;0.40
468;0;3259.00;11.95;1486.00;0.00;0.56
469;0;2343.00;10.00;1196.00;0.00;0.40
470;0;3924.00;11.50;1329.00;0.00;0.36
471;0;2541.00;10.10;1757.00;0.00;0.48
472;0;2802.00;10.10;1590.00;0.00;0.44
473;0;2653.00;10.00;674.00;0.00;0.44
474;0;2823.00;10.10;767.00;0.00;0.52
475;0;3881.00;10.45;1516.00;0.00;0.40
476;0;3216.00;13.22;1147.00;0.00;0.20
477;0;1781.00;14.10;1982.00;0.00;0.96
478;0;4001.00;10.20;1411.00;0.00;0.44
479;0;2442.00;10.00;891.00;0.00;0.52
480;0;2320.00;10.00;1841.00;0.00;0.60
481;0;2859.00;10.10;728.00;0.00;0.48
482;0;3564.00;10.50;320.00;0.00;0.48
483;0;2641.00;10.10;1863.00;0.00;0.56
484;0;2112.00;10.00;676.00;0.00;0.48
485;0;3951.00;10.00;1791.00;0.00;0.36
486;0;2984.00;14.55;652.00;0.00;0.40
487;0;2122.00;10.00;2036.00;0.00;0.56
488;0;2862.00;10.10;1382.00;0.00;0.48
489;0;3138.00;10.20;939.00;0.00;0.32
490;0;3703.00;12.80;1518.00;0.00;0.36
491;0;2666.00;10.00;1522.00;0.00;0.44
492;0;3514.00;14.00;1515.00;0.00;0.32
493;0;3622.00;10.00;1548.00;0.00;0.48
494;0;2227.00;10.00;1703.00;0.00;0.44
495;0;3616.00;10.15;1725.00;0.00;0.52
496;0;2483.00;9.90;345.00;0.00;0.52
497;0;2583.00;10.00;1332.00;0.00;0.44
498;0;3051.00;19.97;1915.00;0.00;0.88
499;0;3338.00;10.00;1688.00;0.00;0.28
500;0;3052.00;13.20;669.00;0.00;0.44
501;0;1114.00;10.80;1763.00;0.00;0.56
502;0;2153.00;10.00;1357.00;0.00;0.60
503;0;3468.00;9.90;414.00;0.00;0.52
504;0;2323.00;9.70;833.00;0.00;0.44
505;0;3033.00;10.00;1037.00;0.00;0.32
506;0;3545.00;11.40;456.00;0.00;0.48
507;0;4118.00;9.70;1835.00;0.00;0.28
508;0;2548.00;10.50;1092.00;0.00;0.40
509;0;3276.00;10.00;1032.00;0.00;0.44
510;0;1865.00;12.07;2036.00;0.00;0.48
511;0;2279.00;10.10;1758.00;0.00;0.68
512;0;1581.00;10.80;1435.00;0.00;0.52
513;0;3751.00;10.00;193.00;0.00;0.32
514;0;3752.00;10.00;1163.00;0.00;0.28
515;0;3126.00;10.25;1176.00;0.00;0.28
516;0;2314.00;11.95;524.00;0.00;0.56
517;0;3786.00;10.10;1221.00;0.00;0.24
518;0;3096.00;10.75;1292.00;0.00;0.44
519;0;1449.00;14.30;1857.00;0.00;0.92
520;0;3607.00;10.40;541.00;0.00;0.52
521;0;2558.00;11.10;1571.00;0.00;0.40
522;0;3001.00;10.30;1686.00;0.00;0.48
523;0;3075.00;10.00;315.00;0.00;0.40
524;0;3195.00;10.15;435.00;0.00;0.40
525;0;3046.00;10.00;909.00;0.00;0.32
526;0;1578.00;12.35;1564.00;0.00;0.60
527;0;3515.00;10.20;752.00;0.00;0.44
528;0;3561.00;10.05;1267.00;0.00;0.40
529;0;2602.00;10.00;347.00;0.00;0.52
530;0;4118.00;10.40;349.00;0.00;0.48
531;0;3469.00;13.80;1958.00;0.00;0.72
532;0;2573.00;10.00;813.00;0.00;0.36
533;0;2473.00;11.00;1542.00;0.00;0.44
534;0;3541.00;14.12;1197.00;0.00;0.40
535;0;2520.00;10.50;417.00;0.00;0.56
536;0;3191.00;20.82;1961.00;0.00;0.76
537;0;2599.00;10.10;802.00;0.00;0.36
538;0;2690.00;10.00;1676.00;0.00;0.48
539;0;2204.00;9.97;774.00;0.00;0.44
540;0;2070.00;12.10;1870.00;0.00;0.56
541;0;3576.00;11.72;1495.00;0.00;0.44
542;0;1480.00;12.40;1797.00;0.00;0.92
543;0;2531.00;10.40;497.00;0.00;0.48
544;0;1237.00;11.70;1893.00;0.00;0.60
545;0;3326.00;10.10;929.00;0.00;0.16
