543;231;246;231;land;false;desert;1
544;103;252;233;land;false;plains;1
545;247;199;237;land;true;plains;1
546;253;144;193;land;false;hills;1
547;227;106;236;land;true;plains;1
548;210;130;209;land;false;hills;1
549;176;243;140;land;false;plains;1
550;206;131;242;land;false;desert;1
551;176;178;217;land;false;plains;1
552;217;160;220;land;false;jungle;1
553;229;195;199;land;false;hills;1
554;215;205;254;land;false;mountain;1
555;156;167;237;land;false;urban;1
556;181;219;175;land;false;plains;1
557;252;226;89;land;false;hills;1
558;179;237;96;land;false;mountain;1
559;189;254;77;land;false;plains;1
560;222;229;191;land;false;marsh;1
561;134;155;234;land;false;hills;1
562;249;124;195;land;false;jungle;1
563;88;241;194;land;true;plains;1
564;233;244;243;land;true;marsh;1
565;233;165;240;land;false;hills;1
566;163;177;183;land;false;plains;1
567;197;146;193;land;false;plains;1
568;195;190;177;land;false;plains;1
569;249;197;235;land;false;jungle;1
570;211;206;134;land;false;plains;1
571;101;198;202;land;false;plains;1
572;221;234;109;land;false;plains;1
573;200;224;212;land;false;mountain;1
574;169;244;201;land;true;plains;1
575;240;254;240;land;false;plains;1
576;148;162;243;land;false;plains;1
577;133;247;252;land;false;forest;1
578;253;227;253;land;false;hills;1
579;202;244;82;land;false;desert;1
580;200;139;222;land;false;plains;1
581;231;118;227;land;false;desert;1
582;239;59;251;land;true;plains;1
583;158;173;254;land;false;plains;1
584;134;131;237;land;false;desert;1
585;241;175;174;land;false;plains;1
586;159;240;245;land;false;jungle;1
587;142;132;251;land;true;urban;1
588;114;236;217;land;false;plains;1
589;234;224;212;land;false;plains;1
590;228;186;145;land;false;hills;1
591;173;186;222;land;false;plains;1
592;97;250;180;land;false;forest;1
593;180;152;200;land;false;forest;1
594;242;69;216;land;false;plains;1
595;138;226;213;land;false;desert;1
596;175;124;209;land;false;forest;1
597;213;221;77;land;false;hills;1
598;232;253;248;land;false;plains;1
599;141;208;218;land;false;hills;1
600;87;219;200;land;false;hills;1
601;215;215;229;land;false;forest;1
602;232;226;135;land;false;plains;1
603;232;138;154;land;false;plains;1
604;245;129;203;land;true;plains;1
605;203;110;192;land;false;mountain;1
606;226;133;228;land;true;plains;1
607;105;243;244;land;false;plains;1
608;222;254;97;land;false;mountain;1
609;193;243;143;land;false;mountain;1
610;136;243;251;land;false;plains;1
611;194;165;239;land;false;forest;1
612;164;228;128;land;false;forest;1
613;200;215;248;land;false;plains;1
614;194;179;222;land;false;jungle;1
615;198;245;133;land;false;plains;1
616;165;245;231;land;false;plains;1
617;222;184;219;land;true;hills;1
618;166;215;228;land;false;plains;1
619;203;215;111;land;false;plains;1
620;139;247;197;land;false;hills;1
621;156;139;227;land;false;mountain;1
622;223;152;170;land;false;plains;1
623;252;85;194;land;false;desert;1
624;203;195;218;land;false;hills;1
625;214;230;232;land;false;mountain;1
626;233;104;208;land;false;mountain;1
627;213;120;182;land;false;jungle;1
628;177;125;229;land;true;plains;1
629;167;222;243;land;false;hills;1
630;247;208;143;land;false;plains;1
631;106;206;189;land;false;plains;1
632;248;125;173;land;false;forest;1
633;213;143;181;land;false;forest;1
634;59;251;244;land;false;hills;1
635;143;210;177;land;false;forest;1
636;232;250;101;land;false;plains;1
637;97;219;221;land;false;mountain;1
638;232;249;38;land;false;plains;1
639;195;192;143;land;false;desert;1
640;197;177;146;land;false;plains;1
641;135;243;229;land;false;plains;1
642;233;205;70;land;false;plains;1
643;148;179;189;land;true;plains;1
644;69;246;193;land;false;forest;1
645;224;225;149;land;true;plains;1
646;99;198;249;land;false;forest;1
647;192;227;111;land;false;hills;1
648;218;156;187;land;false;plains;1
649;237;247;169;land;false;plains;1
650;189;210;227;land;false;plains;1
651;211;238;190;land;false;plains;1
652;230;215;231;land;true;plains;1
653;64;216;243;land;false;mountain;1
654;250;118;192;land;false;plains;1
655;106;238;212;land;false;plains;1
656;141;177;230;land;false;hills;1
657;206;149;240;land;false;mountain;1
658;140;254;226;land;false;plains;1
659;216;179;209;land;true;plains;1
660;91;178;242;land;false;forest;1
661;149;242;207;land;false;hills;1
662;167;252;90;land;false;hills;1
663;166;138;219;land;false;plains;1
664;186;136;239;land;false;forest;1
665;182;169;152;land;false;plains;1
666;183;208;201;land;false;forest;1
667;202;160;185;land;false;forest;1
668;200;178;172;land;false;forest;1
669;171;192;234;land;false;desert;1
670;195;117;244;land;false;plains;1
671;253;179;83;land;true;plains;1
672;126;241;147;land;false;hills;1
673;59;227;235;land;false;plains;1
674;225;230;113;land;false;plains;1
675;156;141;238;land;true;plains;1
676;176;246;243;land;false;forest;1
677;224;104;190;land;false;mountain;1
678;254;211;125;land;true;plains;1
679;219;244;183;land;false;plains;1
680;129;206;254;land;false;jungle;1
681;214;155;218;land;true;jungle;1
682;211;126;232;land;false;plains;1
683;219;157;210;land;false;desert;1
684;94;248;189;land;false;hills;1
685;177;227;230;land;false;marsh;1
686;176;152;187;land;false;jungle;1
687;183;231;209;land;true;plains;1
688;203;188;144;land;false;urban;1
689;155;165;217;land;false;plains;1
690;72;249;243;land;false;mountain;1
691;176;238;226;land;false;marsh;1
692;188;168;219;land;false;jungle;1
693;219;216;155;land;false;mountain;1
694;234;68;242;land;true;plains;1
695;234;174;199;land;false;forest;1
696;195;190;209;land;false;hills;1
697;103;235;192;land;false;plains;1
698;219;251;200;land;false;hills;1
699;218;253;224;land;false;plains;1
700;86;231;196;land;false;mountain;1
701;61;245;196;land;false;forest;1
702;186;213;116;land;false;mountain;1
703;241;104;162;land;false;plains;1
704;165;250;189;land;false;forest;1
705;244;144;197;land;false;plains;1
706;208;233;111;land;false;mountain;1
707;117;254;131;land;false;plains;1
708;227;146;181;land;false;mountain;1
709;157;188;211;land;false;plains;1
710;206;164;147;land;false;forest;1
711;200;62;249;land;false;plains;1
712;220;141;211;land;false;forest;1
713;196;228;167;land;false;plains;1
714;222;204;126;land;false;plains;1
715;202;186;137;land;false;urban;1
716;102;233;171;land;false;mountain;1
717;241;97;251;land;false;hills;1
718;195;137;217;land;true;plains;1
719;173;206;227;land;false;forest;1
720;227;244;232;land;false;forest;1
721;167;230;220;land;false;mountain;1
722;145;176;210;land;false;plains;1
723;251;126;236;land;false;plains;1
724;213;143;200;land;false;mountain;1
725;71;208;245;land;false;plains;1
726;214;102;195;land;false;hills;1
727;208;231;120;land;false;plains;1
728;145;249;145;land;false;plains;1
729;238;193;159;land;false;plains;1
730;253;172;144;land;false;desert;1
731;178;230;102;land;true;plains;1
732;190;204;111;land;false;plains;1
733;181;157;186;land;false;mountain;1
734;244;132;190;land;false;hills;1
735;83;235;192;land;false;plains;1
736;101;244;186;land;false;plains;1
737;237;215;122;land;false;plains;1
738;135;191;175;land;false;plains;1
739;171;159;174;land;false;plains;1
740;244;198;202;land;false;mountain;1
741;225;166;228;land;false;plains;1
742;195;139;204;land;false;plains;1
743;250;88;241;land;false;plains;1
744;225;220;162;land;true;plains;1
745;92;238;247;land;false;plains;1
746;189;124;194;land;false;marsh;1
747;242;236;45;land;false;desert;1
748;229;197;205;land;false;plains;1
749;192;150;220;land;false;hills;1
750;208;222;112;land;true;plains;1
751;189;239;124;land;false;plains;1
752;190;153;219;land;false;urban;1
753;171;181;244;land;false;plains;1
754;217;132;235;land;true;plains;1
755;253;205;126;land;false;plains;1
756;189;237;253;land;false;plains;1
757;143;223;207;land;false;plains;1
758;215;131;223;land;true;plains;1
759;167;163;202;land;false;desert;1
760;240;200;178;land;true;hills;1
761;164;207;172;land;true;plains;1
762;162;164;176;land;true;plains;1
763;204;100;215;land;false;plains;1
764;243;136;132;land;false;plains;1
765;163;222;168;land;false;hills;1
766;121;246;211;land;false;forest;1
767;191;193;219;land;false;mountain;1
768;154;177;176;land;true;jungle;1
769;254;132;191;land;true;plains;1
770;203;209;193;land;false;forest;1
771;160;221;254;land;false;forest;1
772;249;150;248;land;false;mountain;1
773;166;240;242;land;true;plains;1
774;92;246;169;land;false;plains;1
775;205;241;239;land;false;forest;1
776;201;182;160;land;false;plains;1
777;137;226;187;land;false;marsh;1
778;206;246;56;land;false;mountain;1
779;208;220;86;land;false;plains;1
780;243;240;40;land;false;forest;1
781;222;101;245;land;true;plains;1
782;205;245;146;land;false;plains;1
783;245;74;214;land;false;plains;1
784;217;142;231;land;false;mountain;1
785;211;154;173;land;false;forest;1
786;215;93;231;land;false;plains;1
787;114;178;212;land;false;plains;1
788;145;165;230;land;false;plains;1
789;192;184;182;land;false;desert;1
790;245;132;172;land;true;plains;1
791;170;163;183;land;false;plains;1
792;241;234;126;land;false;plains;1
793;244;67;211;land;false;forest;1
794;197;234;244;land;false;plains;1
795;88;252;196;land;false;plains;1
796;189;128;209;land;false;desert;1
797;232;203;156;land;false;hills;1
798;204;147;230;land;false;plains;1
799;155;254;109;land;false;plains;1
800;194;217;137;land;true;plains;1
801;130;238;143;land;false;plains;1
802;114;195;243;land;false;desert;1
803;86;249;178;land;false;desert;1
804;185;191;188;land;false;forest;1
805;211;218;87;land;false;forest;1
806;101;254;251;land;false;hills;1
807;215;232;64;land;false;plains;1
808;49;227;232;land;false;plains;1
809;209;243;88;land;false;plains;1
810;93;211;247;land;false;forest;1
811;139;240;183;land;false;plains;1
812;196;204;214;land;false;plains;1
813;198;193;125;land;false;forest;1
814;241;177;198;land;false;plains;1
