2;coastal_bunker;1065.00;9.70;1984.00;-2.27;0
2;coastal_bunker;1183.00;9.88;1854.00;-3.55;0
2;coastal_bunker;1153.00;9.78;1909.00;-0.95;0
2;coastal_bunker;1115.00;9.50;1947.00;-1.57;0
2;coastal_bunker;1124.00;10.10;2004.00;-2.00;0
2;coastal_bunker;1083.00;9.50;1969.00;0.00;0
2;coastal_bunker;1135.00;9.55;2039.00;-1.93;0
2;coastal_bunker;1152.00;9.80;1893.00;0.98;0
2;coastal_bunker;1161.00;10.35;1828.00;-3.55;0
2;coastal_bunker;1185.00;9.88;1885.00;-1.23;0
2;coastal_bunker;1125.00;9.88;1963.00;-1.49;0
2;coastal_bunker;1192.00;9.88;1878.00;-2.19;0
2;dockyard;1125.00;9.70;1920.00;-3.68;0
2;anti_air_building;1234.00;11.70;2023.00;6.12;0
2;anti_air_building;1169.00;11.12;2005.00;3.96;0
2;anti_air_building;1402.00;18.00;2012.00;5.16;0
2;radar_station;1273.00;12.10;1883.00;0.85;0
3;arms_factory;4190.00;10.00;2025.00;5.06;0
3;arms_factory;4192.00;10.10;2038.00;6.28;0
3;arms_factory;4173.00;10.00;2041.00;4.12;0
3;arms_factory;4156.00;10.00;2021.00;0.50;0
3;arms_factory;4149.00;10.00;2034.00;2.05;0
3;arms_factory;4190.00;10.00;2031.00;6.18;0
3;industrial_complex;4194.00;10.20;2043.00;2.56;0
3;industrial_complex;4165.00;10.00;2039.00;4.12;0
3;industrial_complex;4164.00;10.00;2026.00;0.50;0
3;industrial_complex;4186.00;10.00;2021.00;4.62;0
3;industrial_complex;4135.00;10.00;2033.00;5.83;0
3;industrial_complex;4131.00;10.00;2041.00;2.56;0
3;air_base;4150.00;10.00;2029.00;5.23;0
3;naval_base;4133.00;9.50;2033.00;-1.17;12732
3;naval_base;4145.00;9.50;2017.00;-0.46;12947
3;bunker;4146.00;10.00;2044.00;1.01;0
3;bunker;4145.00;10.00;2025.00;5.13;0
3;bunker;4155.00;10.00;2043.00;0.06;0
3;bunker;4180.00;10.00;2017.00;4.18;0
3;coastal_bunker;4150.00;9.50;2012.00;-0.46;0
3;coastal_bunker;4132.00;9.50;2035.00;-1.17;0
3;dockyard;4126.00;9.50;2042.00;-1.17;0
3;anti_air_building;4182.00;10.00;2033.00;1.52;0
3;anti_air_building;4197.00;10.20;2045.00;2.73;0
3;anti_air_building;4142.00;10.00;2039.00;0.57;0
3;radar_station;4164.00;10.00;2030.00;2.65;0
4;arms_factory;3261.00;10.00;1351.00;4.12;0
4;arms_factory;3261.00;10.00;1351.00;0.50;0
4;arms_factory;3267.00;10.00;1350.00;2.05;0
4;arms_factory;3267.00;10.00;1346.00;6.18;0
4;arms_factory;3259.00;10.00;1346.00;2.56;0
4;arms_factory;3268.00;10.00;1345.00;4.12;0
4;industrial_complex;3271.00;10.00;1341.00;0.50;0
4;industrial_complex;3264.00;10.00;1341.00;4.62;0
4;industrial_complex;3264.00;10.00;1341.00;5.83;0
4;industrial_complex;3310.00;10.00;1354.00;2.56;0
4;industrial_complex;3311.00;10.00;1354.00;5.23;0
4;industrial_complex;3303.00;10.00;1354.00;1.61;0
4;air_base;3303.00;10.00;1350.00;4.28;0
4;naval_base;3269.00;9.50;1337.00;0.12;13819
4;naval_base;3313.00;9.50;1339.00;0.00;13819
4;naval_base;3283.00;9.50;1343.00;-0.14;13819
4;naval_base;3275.00;9.88;1342.00;0.18;13819
4;bunker;3308.00;10.00;1345.00;5.74;0
4;bunker;3281.00;10.00;1356.00;2.12;0
4;bunker;3296.00;10.00;1349.00;4.79;0
4;bunker;3270.00;10.00;1341.00;1.52;0
4;bunker;3288.00;10.00;1363.00;2.73;0
4;bunker;3292.00;10.00;1362.00;0.57;0
4;coastal_bunker;3275.00;9.88;1342.00;0.18;0
4;coastal_bunker;3315.00;9.50;1338.00;0.00;0
4;coastal_bunker;3269.00;9.50;1337.00;0.12;0
4;coastal_bunker;3281.00;9.50;1343.00;-0.14;0
4;dockyard;3315.00;9.50;1338.00;0.00;0
4;anti_air_building;3281.00;10.00;1371.00;3.24;0
4;anti_air_building;3274.00;10.00;1371.00;1.08;0
4;anti_air_building;3274.00;10.00;1371.00;3.74;0
4;radar_station;3288.00;10.00;1358.00;6.23;0
5;arms_factory;3416.00;10.00;984.00;2.05;0
5;arms_factory;3423.00;10.00;977.00;6.18;0
5;arms_factory;3426.00;10.00;989.00;2.56;0
5;arms_factory;3443.00;10.00;962.00;4.12;0
5;arms_factory;3453.00;10.00;985.00;0.50;0
5;arms_factory;3418.00;10.00;972.00;4.62;0
5;industrial_complex;3455.00;10.00;990.00;5.83;0
5;industrial_complex;3441.00;10.00;978.00;2.56;0
5;industrial_complex;3426.00;10.00;967.00;5.23;0
5;industrial_complex;3447.00;10.00;981.00;1.61;0
5;industrial_complex;3460.00;10.00;1000.00;4.28;0
5;industrial_complex;3439.00;10.00;992.00;1.01;0
5;air_base;3447.00;10.00;966.00;5.13;0
5;bunker;3451.00;10.00;994.00;0.06;0
5;bunker;3438.00;10.00;961.00;4.18;0
5;bunker;3446.00;10.00;968.00;5.74;0
5;bunker;3431.00;10.00;989.00;2.12;0
5;bunker;3439.00;10.00;987.00;4.79;0
5;bunker;3463.00;10.00;991.00;1.52;0
5;bunker;3431.00;10.00;979.00;2.73;0
5;bunker;3419.00;10.00;982.00;0.57;0
5;bunker;3450.00;10.00;982.00;3.24;0
5;bunker;3453.00;10.00;970.00;4.79;0
5;bunker;3445.00;10.00;967.00;2.63;0
5;bunker;3443.00;10.00;976.00;5.30;0
5;bunker;3431.00;10.00;1000.00;1.68;0
5;bunker;3458.00;10.00;982.00;3.24;0
5;anti_air_building;3429.00;10.00;975.00;1.08;0
5;anti_air_building;3451.00;10.00;963.00;3.74;0
5;anti_air_building;3454.00;10.00;978.00;0.13;0
5;radar_station;3440.00;10.00;980.00;2.88;0
6;arms_factory;3260.00;10.00;1398.00;2.56;0
6;arms_factory;3254.00;10.00;1399.00;4.12;0
6;arms_factory;3239.00;10.00;1366.00;0.50;0
6;arms_factory;3235.00;10.00;1367.00;4.62;0
6;arms_factory;3270.00;10.00;1383.00;5.83;0
6;arms_factory;3252.00;10.00;1400.00;2.56;0
6;industrial_complex;3235.00;10.00;1376.00;5.23;0
6;industrial_complex;3235.00;10.00;1377.00;1.61;0
6;industrial_complex;3246.00;10.00;1368.00;4.28;0
6;industrial_complex;3267.00;10.00;1386.00;1.01;0
6;industrial_complex;3264.00;10.00;1388.00;5.13;0
6;industrial_complex;3255.00;10.00;1378.00;0.06;0
6;air_base;3237.00;10.00;1379.00;4.18;0
6;naval_base;3226.00;9.50;1350.00;-0.24;13819
6;naval_base;3245.00;9.50;1340.00;0.12;13819
6;bunker;3237.00;10.00;1344.00;4.79;0
6;bunker;3266.00;10.00;1388.00;1.52;0
6;bunker;3242.00;10.00;1369.00;2.73;0
6;bunker;3229.00;10.00;1383.00;0.57;0
6;bunker;3246.00;10.00;1342.00;3.24;0
6;bunker;3261.00;10.00;1387.00;4.79;0
6;bunker;3262.00;10.00;1393.00;2.63;0
6;bunker;3264.00;10.00;1357.00;5.30;0
6;coastal_bunker;3231.00;9.50;1345.00;-0.24;0
6;coastal_bunker;3253.00;9.50;1337.00;0.12;0
6;dockyard;3238.00;9.50;1340.00;-0.24;0
6;anti_air_building;3259.00;10.00;1392.00;3.74;0
6;anti_air_building;3260.00;10.00;1385.00;0.13;0
6;anti_air_building;3260.00;10.00;1386.00;1.68;0
6;radar_station;3251.00;10.00;1372.00;4.37;0
7;arms_factory;3364.00;10.00;1744.00;0.50;0
7;arms_factory;3359.00;10.00;1759.00;4.62;0
7;arms_factory;3339.00;10.00;1800.00;5.83;0
7;arms_factory;3396.00;10.00;1773.00;2.56;0
7;arms_factory;3331.00;10.23;1799.00;5.23;0
7;arms_factory;3362.00;10.00;1786.00;1.61;0
7;industrial_complex;3358.00;10.15;1804.00;4.28;0
7;industrial_complex;3369.00;10.00;1784.00;1.01;0
7;industrial_complex;3393.00;10.00;1775.00;5.13;0
7;industrial_complex;3389.00;10.00;1758.00;0.06;0
7;industrial_complex;3391.00;10.00;1773.00;4.18;0
7;industrial_complex;3328.00;10.10;1758.00;5.74;0
7;air_base;3372.00;10.25;1806.00;2.12;0
7;bunker;3332.00;10.10;1754.00;4.79;0
7;bunker;3315.00;10.50;1779.00;1.52;0
7;bunker;3376.00;11.45;1817.00;2.73;0
7;bunker;3382.00;10.00;1760.00;0.57;0
7;bunker;3360.00;10.00;1756.00;3.24;0
7;bunker;3374.00;10.00;1744.00;4.79;0
7;bunker;3390.00;10.00;1756.00;2.63;0
7;bunker;3309.00;10.70;1793.00;5.30;0
7;bunker;3352.00;10.15;1774.00;1.68;0
7;bunker;3344.00;10.10;1790.00;3.24;0
7;bunker;3342.00;10.00;1797.00;1.08;0
7;bunker;3333.00;10.30;1774.00;3.74;0
7;bunker;3369.00;10.00;1786.00;0.13;0
7;bunker;3349.00;10.00;1741.00;1.68;0
7;bunker;3311.00;10.32;1772.00;5.81;0
7;bunker;3320.00;10.20;1762.00;0.74;0
7;bunker;3338.00;10.28;1786.00;3.75;0
7;bunker;3391.00;10.00;1781.00;0.13;0
7;bunker;3317.00;10.35;1770.00;2.80;0
7;bunker;3393.00;10.00;1759.00;0.63;0
7;bunker;3361.00;10.05;1774.00;2.19;0
7;bunker;3346.00;10.10;1761.00;4.86;0
7;bunker;3369.00;10.00;1743.00;1.24;0
7;bunker;3341.00;10.00;1754.00;5.37;0
7;bunker;3355.00;10.00;1742.00;5.47;0
7;bunker;3317.00;10.15;1745.00;3.30;0
7;bunker;3354.00;10.00;1734.00;5.97;0
7;bunker;3359.00;10.10;1766.00;3.81;0
7;anti_air_building;3342.00;10.00;1802.00;3.91;0
7;anti_air_building;3351.00;10.00;1748.00;1.75;0
7;anti_air_building;3334.00;10.40;1777.00;5.87;0
7;radar_station;3354.00;10.10;1775.00;0.44;0
8;arms_factory;3913.00;10.00;1856.00;5.83;0
8;arms_factory;3938.00;10.00;1851.00;2.56;0
8;arms_factory;3923.00;10.00;1863.00;5.23;0
8;arms_factory;3902.00;10.00;1847.00;1.61;0
8;arms_factory;3933.00;10.00;1841.00;4.28;0
8;arms_factory;3919.00;10.00;1852.00;1.01;0
8;industrial_complex;3898.00;10.00;1865.00;5.13;0
8;industrial_complex;3920.00;10.00;1838.00;0.06;0
8;industrial_complex;3909.00;10.00;1843.00;4.18;0
8;industrial_complex;3898.00;10.00;1851.00;5.74;0
8;industrial_complex;3941.00;10.00;1842.00;2.12;0
8;industrial_complex;3907.00;10.00;1860.00;4.79;0
8;air_base;3947.00;10.00;1849.00;1.52;0
8;bunker;3915.00;10.00;1869.00;2.73;0
8;bunker;3951.00;10.00;1842.00;0.57;0
8;bunker;3924.00;10.00;1842.00;3.24;0
8;bunker;3943.00;10.00;1859.00;4.79;0
8;bunker;3903.00;10.00;1852.00;2.63;0
8;bunker;3904.00;10.00;1869.00;5.30;0
8;anti_air_building;3905.00;10.00;1848.00;1.68;0
8;anti_air_building;3911.00;10.00;1874.00;3.24;0
8;anti_air_building;3909.00;10.00;1854.00;1.08;0
8;radar_station;3923.00;10.00;1856.00;2.19;0
9;arms_factory;4196.00;10.00;1939.00;1.61;0
9;arms_factory;4191.00;10.00;1940.00;4.28;0
9;arms_factory;4157.00;9.70;1925.00;1.01;0
9;arms_factory;4187.00;9.90;1928.00;5.13;0
9;arms_factory;4178.00;10.00;1949.00;0.06;0
9;arms_factory;4190.00;10.10;1950.00;4.18;0
9;industrial_complex;4168.00;9.70;1918.00;5.74;0
9;industrial_complex;4194.00;10.00;1939.00;2.12;0
9;industrial_complex;4189.00;10.00;1940.00;4.79;0
9;industrial_complex;4155.00;9.70;1925.00;1.52;0
9;industrial_complex;4184.00;9.80;1928.00;2.73;0
9;industrial_complex;4188.00;10.00;1930.00;0.57;0
9;air_base;4188.00;10.10;1950.00;3.24;0
9;naval_base;4140.00;9.65;1911.00;0.18;13092
9;naval_base;4158.00;9.70;1930.00;-3.50;14566
9;naval_base;4191.00;9.68;1913.00;0.79;10682
9;naval_base;4167.00;9.62;1938.00;-1.36;14566
9;bunker;4160.00;9.70;1926.00;3.24;0
9;bunker;4172.00;10.00;1944.00;1.08;0
9;bunker;4141.00;9.70;1922.00;3.74;0
9;bunker;4175.00;9.70;1921.00;0.13;0
9;coastal_bunker;4139.00;9.68;1908.00;0.18;0
9;coastal_bunker;4167.00;9.85;1939.00;-1.36;0
9;coastal_bunker;4177.00;9.50;1912.00;-0.59;0
9;coastal_bunker;4169.00;9.70;1932.00;-3.50;0
9;dockyard;4142.00;9.50;1919.00;0.18;0
9;anti_air_building;4180.00;9.80;1932.00;2.80;0
9;anti_air_building;4183.00;10.10;1952.00;0.63;0
9;anti_air_building;4169.00;9.70;1919.00;2.19;0
9;radar_station;4166.00;9.70;1930.00;5.01;0
10;arms_factory;3511.00;10.00;1678.00;1.01;0
10;arms_factory;3498.00;10.00;1671.00;5.13;0
10;arms_factory;3471.00;10.00;1707.00;0.06;0
10;arms_factory;3469.00;10.00;1647.00;4.18;0
10;arms_factory;3491.00;10.00;1663.00;5.74;0
10;arms_factory;3457.00;10.00;1707.00;2.12;0
10;industrial_complex;3465.00;10.10;1636.00;4.79;0
10;industrial_complex;3503.00;10.00;1719.00;1.52;0
10;industrial_complex;3446.00;10.00;1701.00;2.73;0
10;industrial_complex;3483.00;10.00;1648.00;0.57;0
10;industrial_complex;3512.00;10.00;1704.00;3.24;0
10;industrial_complex;3474.00;10.00;1666.00;4.79;0
10;air_base;3434.00;10.05;1640.00;2.63;0
10;bunker;3508.00;10.00;1695.00;5.30;0
10;bunker;3493.00;10.00;1720.00;1.68;0
10;bunker;3469.00;10.00;1693.00;3.24;0
10;bunker;3465.00;10.10;1635.00;1.08;0
10;bunker;3452.00;10.00;1668.00;3.74;0
10;bunker;3507.00;10.00;1666.00;0.13;0
10;bunker;3480.00;10.00;1694.00;1.68;0
10;bunker;3458.00;10.00;1691.00;5.81;0
10;bunker;3444.00;10.00;1648.00;0.74;0
10;bunker;3512.00;10.00;1679.00;3.75;0
10;bunker;3499.00;10.00;1669.00;0.13;0
10;bunker;3475.00;10.00;1668.00;2.80;0
10;bunker;3440.00;10.00;1662.00;0.63;0
10;bunker;3472.00;10.00;1714.00;2.19;0
10;bunker;3483.00;10.00;1646.00;4.86;0
10;bunker;3456.00;10.00;1698.00;1.24;0
10;bunker;3518.00;10.00;1671.00;5.37;0
10;bunker;3443.00;10.05;1645.00;5.47;0
10;bunker;3479.00;10.00;1651.00;3.30;0
10;anti_air_building;3492.00;10.00;1705.00;5.97;0
10;anti_air_building;3476.00;10.00;1695.00;3.81;0
10;anti_air_building;3518.00;10.00;1684.00;3.91;0
10;radar_station;3478.00;10.00;1679.00;1.21;0
11;arms_factory;4350.00;10.00;1857.00;0.06;0
11;arms_factory;4331.00;9.90;1855.00;4.18;0
11;arms_factory;4339.00;10.00;1855.00;5.74;0
11;arms_factory;4345.00;10.00;1866.00;2.12;0
11;arms_factory;4356.00;10.00;1854.00;4.79;0
11;arms_factory;4329.00;9.95;1851.00;1.52;0
11;industrial_complex;4337.00;10.00;1851.00;2.73;0
11;industrial_complex;4352.00;10.00;1863.00;0.57;0
11;industrial_complex;4338.00;9.80;1862.00;3.24;0
11;industrial_complex;4353.00;9.98;1848.00;4.79;0
11;industrial_complex;4353.00;10.00;1858.00;2.63;0
11;industrial_complex;4343.00;10.00;1859.00;5.30;0
11;air_base;4351.00;10.00;1859.00;1.68;0
11;naval_base;4360.00;10.00;1861.00;1.57;13737
11;naval_base;4356.00;9.55;1847.00;0.79;14399
11;naval_base;4329.00;9.95;1855.00;-2.03;11652
11;bunker;4334.00;10.00;1852.00;0.13;0
11;bunker;4345.00;10.00;1868.00;1.68;0
11;bunker;4359.00;10.00;1853.00;5.81;0
11;coastal_bunker;4362.00;9.62;1858.00;1.57;0
11;coastal_bunker;4337.00;9.50;1863.00;-2.94;0
11;coastal_bunker;4350.00;9.50;1845.00;-0.67;0
11;dockyard;4360.00;9.90;1855.00;-4.17;0
11;anti_air_building;4339.00;10.00;1855.00;0.63;0
11;anti_air_building;4332.00;9.70;1856.00;2.19;0
11;anti_air_building;4355.00;10.00;1854.00;4.86;0
11;radar_station;4346.00;10.00;1856.00;1.67;0
12;arms_factory;4099.00;10.00;1816.00;5.74;0
12;arms_factory;4115.00;10.00;1824.00;2.12;0
12;arms_factory;4115.00;9.70;1838.00;4.79;0
